Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
26391,Thailand,,2020-03-18,212.0,1.0,Thailand-,15.0,101.0,78,88.1,75.9,98.4,3.3,1009.1,75.3,0.6562041123340685,0.21002350877401774,3.2,0.0,0
26392,Thailand,,2020-03-19,272.0,1.0,Thailand-,15.0,101.0,79,88.7,79.3,99.5,3.3,1009.1,75.1,0.6393690707714631,0.20640275611279837,3.5,0.0,0
26393,Thailand,,2020-03-20,322.0,1.0,Thailand-,15.0,101.0,80,88.0,77.0,98.4,4.4,1010.2,73.4,0.617281614537365,0.1972843985468984,3.5,0.0,0
26394,Thailand,,2020-03-21,411.0,1.0,Thailand-,15.0,101.0,81,85.7,76.1,97.5,4.8,1010.6,71.8,0.6295101357995914,0.19480753504859744,2.1,0.0,1
26395,Thailand,,2020-03-22,599.0,1.0,Thailand-,15.0,101.0,82,88.0,75.4,100.4,3.8,1009.7,72.5,0.5986461860708251,0.1913284795463941,1.3,0.0,1
26396,Thailand,,2020-03-23,721.0,1.0,Thailand-,15.0,101.0,83,88.4,76.3,102.0,3.2,1009.0,71.1,0.563367338881669,0.18108578088541732,1.3,0.0,0
26397,Thailand,,2020-03-24,827.0,4.0,Thailand-,15.0,101.0,84,90.0,74.8,104.2,1.8,1007.5,70.9,0.5316163541364199,0.17488556152218146,3.1,0.0,0
26398,Thailand,,2020-03-25,934.0,4.0,Thailand-,15.0,101.0,85,89.1,77.7,102.4,2.0,1007.8,74.0,0.6081679497324458,0.19746662576283747,3.7,0.0,0
26399,Thailand,,2020-03-26,1045.0,4.0,Thailand-,15.0,101.0,86,89.1,77.4,103.5,2.9,1008.7,71.7,0.5623250700810799,0.18258185788911188,3.9,0.0,0
26400,Thailand,,2020-03-27,1136.0,5.0,Thailand-,15.0,101.0,87,90.1,77.9,104.0,2.5,1008.3,72.5,0.559758015947842,0.18441299233387384,2.9,0.0,0
26401,Thailand,,2020-03-28,1245.0,6.0,Thailand-,15.0,101.0,88,89.2,76.1,101.7,1.3,1007.1,72.7,0.580009950555985,0.18859674920849442,1.5,0.0,0
26402,Thailand,,2020-03-29,1388.0,7.0,Thailand-,15.0,101.0,89,90.1,75.0,106.2,1.0,1006.8,72.0,0.5502797748095342,0.1812903737012177,2.8,0.0,0
26403,Thailand,,2020-03-30,1524.0,9.0,Thailand-,15.0,101.0,90,90.2,74.7,104.9,1.9,1007.7,74.2,0.5911862423382649,0.1950526422996708,4,0.0,0
26404,Thailand,,2020-03-31,1651.0,10.0,Thailand-,15.0,101.0,91,91.5,77.9,105.8,1.9,1007.7,74.1,0.5653520693366757,0.19014532138817128,3,0.0,0
26405,Thailand,,2020-04-01,1771.0,12.0,Thailand-,15.0,101.0,92,92.5,78.8,106.5,1.9,1007.6,71.4,0.4995897880768708,0.17055948839158494,3.3,0.0,0
26406,Thailand,,2020-04-02,1875.0,15.0,Thailand-,15.0,101.0,93,92.4,78.3,105.8,2.7,1008.5,72.0,0.5115689960090594,0.17438693231855537,2.7,0.0,0
26407,Thailand,,2020-04-03,1978.0,19.0,Thailand-,15.0,101.0,94,89.8,79.9,102.6,3.8,1009.6,72.5,0.5651360909766264,0.18537015319373823,2.6,0.0,1
26408,Thailand,,2020-04-04,2067.0,20.0,Thailand-,15.0,101.0,95,87.5,77.0,104.4,4.3,1010.1,73.4,0.6272828185813518,0.19906173547074432,2.4,0.04,1
26409,Thailand,,2020-04-05,2169.0,23.0,Thailand-,15.0,101.0,96,87.5,77.0,104.4,4.3,1010.1,73.4,0.6272828185813518,0.19906173547074432,2.4,0.04,1
26410,Thailand,,2020-04-06,2220.0,26.0,Thailand-,15.0,101.0,97,87.5,77.0,104.4,4.3,1010.1,73.4,0.6272828185813518,0.19906173547074432,2.4,0.04,1
26411,Thailand,,2020-04-07,2258.0,27.0,Thailand-,15.0,101.0,98,87.5,77.0,104.4,4.3,1010.1,73.4,0.6272828185813518,0.19906173547074432,2.4,0.04,1
26412,Thailand,,2020-04-08,2369.0,30.0,Thailand-,15.0,101.0,99,87.5,77.0,104.4,4.3,1010.1,73.4,0.6272828185813518,0.19906173547074432,2.4,0.04,1
26449,Timor-Leste,,2020-01-22,0.0,0.0,Timor-Leste-,-8.566667,125.566667,22,80.8,75.6,86.0,10.8,1012.0,75.6,0.8407294388202409,0.24389614542317098,3,99.99,1
26450,Timor-Leste,,2020-01-23,0.0,0.0,Timor-Leste-,-8.566667,125.566667,23,82.0,75.2,87.3,9.4,1010.7,76.5,0.8329846494775034,0.24536100345501574,3.6,0.59,1
26451,Timor-Leste,,2020-01-24,0.0,0.0,Timor-Leste-,-8.566667,125.566667,24,83.0,75.2,88.2,9.6,1010.8,77.0,0.8197392706232598,0.2446195812481596,3.8,99.99,1
26452,Timor-Leste,,2020-01-25,0.0,0.0,Timor-Leste-,-8.566667,125.566667,25,83.4,76.6,88.5,8.8,1010.1,77.0,0.8090817632449213,0.24271592691938013,2.8,0.0,0
26453,Timor-Leste,,2020-01-26,0.0,0.0,Timor-Leste-,-8.566667,125.566667,26,85.3,77.2,89.6,8.4,1009.7,78.9,0.8103502638357316,0.2493963354760636,2.8,0.0,1
26454,Timor-Leste,,2020-01-27,0.0,0.0,Timor-Leste-,-8.566667,125.566667,27,84.8,77.9,89.6,8.3,1009.6,78.9,0.8236184758063475,0.2517580431983748,3.4,0.0,0
26455,Timor-Leste,,2020-01-28,0.0,0.0,Timor-Leste-,-8.566667,125.566667,28,85.2,79.3,90.3,7.6,1008.9,79.2,0.8211348923575712,0.2523700458288247,3.9,0.0,0
26456,Timor-Leste,,2020-01-29,0.0,0.0,Timor-Leste-,-8.566667,125.566667,29,85.3,78.8,89.8,7.2,1008.5,79.0,0.8130502698925418,0.25022729913015596,3.2,0.2,1
26457,Timor-Leste,,2020-01-30,0.0,0.0,Timor-Leste-,-8.566667,125.566667,30,84.7,78.4,90.0,8.0,1009.3,78.8,0.8235561130986692,0.25139780085403185,3.4,0.16,1
26458,Timor-Leste,,2020-01-31,0.0,0.0,Timor-Leste-,-8.566667,125.566667,31,81.6,77.7,85.6,9.4,1010.7,77.4,0.8698725394458877,0.25491657662941486,3.2,0.27,1
26459,Timor-Leste,,2020-02-01,0.0,0.0,Timor-Leste-,-8.566667,125.566667,32,81.1,77.2,85.6,10.0,1011.3,77.8,0.896231908888136,0.2609801464087354,2.1,0.2,1
26460,Timor-Leste,,2020-02-02,0.0,0.0,Timor-Leste-,-8.566667,125.566667,33,82.4,75.9,89.2,9.9,1011.2,77.0,0.8360213027266687,0.24753171912016145,2.8,0.08,1
26461,Timor-Leste,,2020-02-03,0.0,0.0,Timor-Leste-,-8.566667,125.566667,34,82.5,77.9,90.3,8.9,1010.2,77.6,0.8501909214556462,0.25205430689571223,4.2,0.16,1
26462,Timor-Leste,,2020-02-04,0.0,0.0,Timor-Leste-,-8.566667,125.566667,35,84.0,76.6,88.9,7.7,1009.0,77.4,0.804085696698975,0.24315119616959566,5.9,0.0,0
26463,Timor-Leste,,2020-02-05,0.0,0.0,Timor-Leste-,-8.566667,125.566667,36,81.7,77.4,88.7,8.0,1009.3,76.3,0.8356099607261038,0.24518889238660901,3,0.08,1
26464,Timor-Leste,,2020-02-06,0.0,0.0,Timor-Leste-,-8.566667,125.566667,37,82.9,77.0,88.5,8.6,1009.8,77.1,0.8251889522867766,0.24592295073993617,2.9,0.16,0
26465,Timor-Leste,,2020-02-07,0.0,0.0,Timor-Leste-,-8.566667,125.566667,38,80.9,76.3,88.2,10.0,1011.3,76.9,0.8753927712895786,0.2542708138472886,2.3,1.27,1
26466,Timor-Leste,,2020-02-08,0.0,0.0,Timor-Leste-,-8.566667,125.566667,39,82.8,76.3,88.0,9.8,1011.1,76.6,0.8141289391681659,0.2423093373872753,2.6,0.0,1
26467,Timor-Leste,,2020-02-09,0.0,0.0,Timor-Leste-,-8.566667,125.566667,40,80.7,77.0,88.2,9.4,1010.6,77.6,0.9020933263190763,0.26137048250992745,3.5,0.75,1
26468,Timor-Leste,,2020-02-10,0.0,0.0,Timor-Leste-,-8.566667,125.566667,41,80.1,78.6,88.0,10.3,1011.6,76.6,0.8898533922891991,0.2559109010243989,4.2,0.02,1
26469,Timor-Leste,,2020-02-11,0.0,0.0,Timor-Leste-,-8.566667,125.566667,42,80.4,76.6,86.4,11.5,1012.7,76.6,0.8810622973629636,0.2543246764312724,2.7,0.24,1
26470,Timor-Leste,,2020-02-12,0.0,0.0,Timor-Leste-,-8.566667,125.566667,43,81.9,75.9,87.1,11.1,1012.4,76.4,0.8329249502750272,0.24502821937868524,2.8,0.02,1
26471,Timor-Leste,,2020-02-13,0.0,0.0,Timor-Leste-,-8.566667,125.566667,44,82.6,75.9,87.4,10.1,1011.4,77.0,0.8305540968977418,0.24655333287857986,2.1,0.0,1
26472,Timor-Leste,,2020-02-14,0.0,0.0,Timor-Leste-,-8.566667,125.566667,45,82.8,78.1,88.3,9.3,1010.6,78.1,0.8560501482371168,0.2547863541143183,4,0.0,1
26473,Timor-Leste,,2020-02-15,0.0,0.0,Timor-Leste-,-8.566667,125.566667,46,83.3,76.1,90.0,9.3,1010.6,78.4,0.8506221456879082,0.25484041240096844,2.6,0.0,1
26474,Timor-Leste,,2020-02-16,0.0,0.0,Timor-Leste-,-8.566667,125.566667,47,84.1,77.0,89.2,9.3,1010.6,78.8,0.8398051382194565,0.2542929770634833,3,0.0,1
26475,Timor-Leste,,2020-02-17,0.0,0.0,Timor-Leste-,-8.566667,125.566667,48,84.8,78.6,91.6,9.1,1010.4,78.4,0.810017623335978,0.2476006279577591,3.9,0.0,1
26476,Timor-Leste,,2020-02-18,0.0,0.0,Timor-Leste-,-8.566667,125.566667,49,84.3,77.5,89.2,8.4,1009.7,78.0,0.8123925640672998,0.24665416483063507,3.1,0.0,1
26477,Timor-Leste,,2020-02-19,0.0,0.0,Timor-Leste-,-8.566667,125.566667,50,82.6,77.7,89.2,8.6,1009.9,77.9,0.8559460019219592,0.2540910222780314,4.6,0.51,1
26478,Timor-Leste,,2020-02-20,0.0,0.0,Timor-Leste-,-8.566667,125.566667,51,82.4,77.4,86.5,10.2,1011.5,76.3,0.8166070592027571,0.24178349110346162,3.7,0.0,1
26479,Timor-Leste,,2020-02-21,0.0,0.0,Timor-Leste-,-8.566667,125.566667,52,81.7,76.3,87.8,10.8,1012.1,76.5,0.8412439835112709,0.2468420557897543,2.4,0.43,1
26480,Timor-Leste,,2020-02-22,0.0,0.0,Timor-Leste-,-8.566667,125.566667,53,82.6,76.3,87.1,10.1,1011.4,77.5,0.8445773758614693,0.2507161997879207,4.3,0.01,1
26481,Timor-Leste,,2020-02-23,0.0,0.0,Timor-Leste-,-8.566667,125.566667,54,81.9,77.7,88.2,9.4,1010.7,76.5,0.8357276391759093,0.24585270887276126,4.4,0.2,1
26482,Timor-Leste,,2020-02-24,0.0,0.0,Timor-Leste-,-8.566667,125.566667,55,83.5,77.0,88.9,9.2,1010.4,76.6,0.7956928014228057,0.23901581241307934,3.6,0.0,0
26483,Timor-Leste,,2020-02-25,0.0,0.0,Timor-Leste-,-8.566667,125.566667,56,84.5,77.7,89.8,7.8,1009.1,77.6,0.7964029412230638,0.2424522380615899,3.6,0.0,0
26484,Timor-Leste,,2020-02-26,0.0,0.0,Timor-Leste-,-8.566667,125.566667,57,84.8,78.1,89.6,7.1,1008.4,77.8,0.7939584332191117,0.24269176493691114,4,0.0,1
26485,Timor-Leste,,2020-02-27,0.0,0.0,Timor-Leste-,-8.566667,125.566667,58,83.9,78.4,88.9,6.8,1008.1,78.9,0.8481185354753554,0.25612378961221943,3.9,1.42,1
26486,Timor-Leste,,2020-02-28,0.0,0.0,Timor-Leste-,-8.566667,125.566667,59,83.9,79.2,88.2,5.7,1007.1,78.6,0.839690598329982,0.25357863217255,5.6,0.08,1
26487,Timor-Leste,,2020-02-29,0.0,0.0,Timor-Leste-,-8.566667,125.566667,60,81.1,78.1,84.6,7.1,1008.4,77.3,0.8813683736301078,0.25665192782008467,2.8,0.41,1
26488,Timor-Leste,,2020-03-01,0.0,0.0,Timor-Leste-,-8.566667,125.566667,61,82.5,77.4,88.9,8.0,1009.3,77.2,0.8388854885471392,0.24870260907820227,3.4,0.04,1
26489,Timor-Leste,,2020-03-02,0.0,0.0,Timor-Leste-,-8.566667,125.566667,62,84.0,77.5,88.7,7.8,1009.1,77.5,0.8067806919357964,0.2439661482551689,4,0.0,0
26490,Timor-Leste,,2020-03-03,0.0,0.0,Timor-Leste-,-8.566667,125.566667,63,84.1,79.9,88.2,7.1,1008.4,78.1,0.8204390338516256,0.24842892109419137,5.3,0.0,0
26491,Timor-Leste,,2020-03-04,0.0,0.0,Timor-Leste-,-8.566667,125.566667,64,83.9,78.4,92.8,7.0,1008.3,78.1,0.8258081305269699,0.2493862579770206,4.3,0.31,1
26492,Timor-Leste,,2020-03-05,0.0,0.0,Timor-Leste-,-8.566667,125.566667,65,83.4,78.4,88.9,7.6,1008.9,78.7,0.8563619308029103,0.25689947451006667,4.4,0.12,1
26493,Timor-Leste,,2020-03-06,0.0,0.0,Timor-Leste-,-8.566667,125.566667,66,81.9,77.7,86.9,9.2,1010.5,78.1,0.8817167648621512,0.2593816991785044,3.7,0.2,1
26494,Timor-Leste,,2020-03-07,0.0,0.0,Timor-Leste-,-8.566667,125.566667,67,81.4,76.8,88.9,9.7,1011.0,76.8,0.8581934511590461,0.2508544603126992,2.2,1.14,1
26495,Timor-Leste,,2020-03-08,0.0,0.0,Timor-Leste-,-8.566667,125.566667,68,81.3,76.8,88.2,8.9,1010.2,77.2,0.872648313098743,0.25475622228091716,3.4,0.19,1
26496,Timor-Leste,,2020-03-09,0.0,0.0,Timor-Leste-,-8.566667,125.566667,69,82.8,76.1,87.4,7.9,1009.2,77.8,0.8475167550912294,0.2522465588320651,2.2,0.0,0
26497,Timor-Leste,,2020-03-10,0.0,0.0,Timor-Leste-,-8.566667,125.566667,70,80.6,77.2,85.1,8.5,1009.7,77.6,0.9050790322580563,0.26190828185665577,2,0.59,1
26498,Timor-Leste,,2020-03-11,0.0,0.0,Timor-Leste-,-8.566667,125.566667,71,82.7,76.6,87.3,9.6,1010.9,77.1,0.8306144775348677,0.2468930609992653,3,0.0,0
26499,Timor-Leste,,2020-03-12,0.0,0.0,Timor-Leste-,-8.566667,125.566667,72,83.2,76.6,88.2,10.7,1012.0,78.6,0.8591155686731842,0.2570455275342841,2.6,0.18,1
26500,Timor-Leste,,2020-03-13,0.0,0.0,Timor-Leste-,-8.566667,125.566667,73,82.7,77.7,86.7,10.0,1011.3,77.6,0.8446332110283478,0.2510600098270901,3.8,99.99,1
26501,Timor-Leste,,2020-03-14,0.0,0.0,Timor-Leste-,-8.566667,125.566667,74,82.0,74.7,87.1,8.6,1009.9,75.8,0.8136031992632029,0.2396520722328412,2.8,0.0,0
26502,Timor-Leste,,2020-03-15,0.0,0.0,Timor-Leste-,-8.566667,125.566667,75,83.6,75.9,89.2,9.0,1010.3,77.3,0.8119301907938358,0.24421724139469295,3.1,0.2,1
26503,Timor-Leste,,2020-03-16,0.0,0.0,Timor-Leste-,-8.566667,125.566667,76,83.3,75.9,88.5,10.3,1011.6,77.3,0.8199305039687422,0.2456454123970011,3,0.0,0
26504,Timor-Leste,,2020-03-17,0.0,0.0,Timor-Leste-,-8.566667,125.566667,77,83.3,75.6,89.1,11.2,1012.5,76.6,0.8009121521179551,0.2399476479390563,2.4,0.0,0
26505,Timor-Leste,,2020-03-18,0.0,0.0,Timor-Leste-,-8.566667,125.566667,78,82.6,74.7,89.1,10.2,1011.5,75.5,0.7897092136280055,0.23442836457271654,2.8,0.0,0
26506,Timor-Leste,,2020-03-19,0.0,0.0,Timor-Leste-,-8.566667,125.566667,79,82.9,74.1,89.2,10.4,1011.7,76.0,0.7952650180187951,0.23700501480231054,3.1,0.0,0
26507,Timor-Leste,,2020-03-20,0.0,0.0,Timor-Leste-,-8.566667,125.566667,80,84.2,75.4,89.8,10.1,1011.4,77.2,0.7935285607126112,0.2406030988208662,2.7,0.0,1
26508,Timor-Leste,,2020-03-21,0.0,0.0,Timor-Leste-,-8.566667,125.566667,81,82.4,77.7,88.0,10.7,1012.0,77.3,0.844465618200291,0.25003193761837605,2.1,0.04,1
26509,Timor-Leste,,2020-03-22,1.0,0.0,Timor-Leste-,-8.566667,125.566667,82,82.2,75.2,86.5,10.1,1011.4,76.0,0.8137348343722772,0.24030986560632683,2.3,0.0,0
26510,Timor-Leste,,2020-03-23,1.0,0.0,Timor-Leste-,-8.566667,125.566667,83,83.2,75.6,89.1,8.8,1010.0,75.4,0.7717339192269226,0.23090112624794848,2.3,0.0,0
26511,Timor-Leste,,2020-03-24,1.0,0.0,Timor-Leste-,-8.566667,125.566667,84,83.5,75.7,89.1,8.5,1009.8,75.8,0.7745737230599606,0.23267191478916627,3.7,0.0,0
26512,Timor-Leste,,2020-03-25,1.0,0.0,Timor-Leste-,-8.566667,125.566667,85,84.3,78.8,90.1,7.5,1008.9,76.3,0.7674197612119927,0.23299976962933974,2.8,0.0,0
26513,Timor-Leste,,2020-03-26,1.0,0.0,Timor-Leste-,-8.566667,125.566667,86,82.7,77.4,90.1,8.0,1009.3,76.8,0.8223021568861748,0.24442229466365561,3.2,0.0,0
26514,Timor-Leste,,2020-03-27,1.0,0.0,Timor-Leste-,-8.566667,125.566667,87,82.6,77.0,89.4,9.2,1010.5,76.6,0.8194838377302631,0.24326708180382584,2.7,0.01,1
26515,Timor-Leste,,2020-03-28,1.0,0.0,Timor-Leste-,-8.566667,125.566667,88,82.7,77.0,90.3,7.8,1009.1,77.0,0.8278355024743868,0.2460670343916398,1.7,0.02,1
26516,Timor-Leste,,2020-03-29,1.0,0.0,Timor-Leste-,-8.566667,125.566667,89,82.8,75.9,90.5,8.0,1009.3,76.3,0.8059656092473697,0.239879684086899,2.3,0.0,1
26517,Timor-Leste,,2020-03-30,1.0,0.0,Timor-Leste-,-8.566667,125.566667,90,83.8,74.1,90.0,8.2,1009.5,75.6,0.7618707181822942,0.22977088603572862,3.2,0.0,0
26518,Timor-Leste,,2020-03-31,1.0,0.0,Timor-Leste-,-8.566667,125.566667,91,83.7,74.8,90.1,8.4,1009.7,74.6,0.7389791225321617,0.22257034856470082,2.1,0.0,0
26519,Timor-Leste,,2020-04-01,1.0,0.0,Timor-Leste-,-8.566667,125.566667,92,84.2,75.2,90.3,8.9,1010.1,75.8,0.7570804576501995,0.2295517933264763,2.6,0.0,0
26520,Timor-Leste,,2020-04-02,1.0,0.0,Timor-Leste-,-8.566667,125.566667,93,85.9,76.6,91.2,8.6,1009.7,78.1,0.7738368939951276,0.24013259348807736,2.4,0.0,0
26521,Timor-Leste,,2020-04-03,1.0,0.0,Timor-Leste-,-8.566667,125.566667,94,84.4,77.0,90.9,8.8,1010.1,76.7,0.775269873775779,0.23570039995435815,3,0.03,0
26522,Timor-Leste,,2020-04-04,1.0,0.0,Timor-Leste-,-8.566667,125.566667,95,84.7,75.9,90.0,9.5,1010.8,77.3,0.783334273161293,0.2391197278171946,3,0.0,0
26523,Timor-Leste,,2020-04-05,1.0,0.0,Timor-Leste-,-8.566667,125.566667,96,84.7,75.9,90.0,9.5,1010.8,77.3,0.783334273161293,0.2391197278171946,3,0.0,0
26524,Timor-Leste,,2020-04-06,1.0,0.0,Timor-Leste-,-8.566667,125.566667,97,84.7,75.9,90.0,9.5,1010.8,77.3,0.783334273161293,0.2391197278171946,3,0.0,0
26525,Timor-Leste,,2020-04-07,1.0,0.0,Timor-Leste-,-8.566667,125.566667,98,84.7,75.9,90.0,9.5,1010.8,77.3,0.783334273161293,0.2391197278171946,3,0.0,0
26526,Timor-Leste,,2020-04-08,1.0,0.0,Timor-Leste-,-8.566667,125.566667,99,84.7,75.9,90.0,9.5,1010.8,77.3,0.783334273161293,0.2391197278171946,3,0.0,0
26563,Togo,,2020-01-22,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,22,83.2,71.2,96.1,999.9,,52.1,0.33858381619034633,0.10130354846395093,1.7,0.0,0
26564,Togo,,2020-01-23,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,23,83.4,74.1,96.6,999.9,,46.5,0.2726616784469668,0.08179560462990688,3.3,0.0,0
26565,Togo,,2020-01-24,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,24,82.9,77.0,95.4,999.9,,33.3,0.16559501623939082,0.049350654669533235,7.2,0.0,0
26566,Togo,,2020-01-25,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,25,82.3,73.4,95.9,999.9,,30.0,0.14779830616629308,0.04370387848632668,6.9,0.0,0
26567,Togo,,2020-01-26,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,26,81.4,66.6,95.5,999.9,,30.9,0.15790780677155586,0.04615728259559917,3.5,0.0,0
26568,Togo,,2020-01-27,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,27,79.9,69.4,95.0,999.9,,37.5,0.21602897261407802,0.06197471132606418,1.5,0.0,0
26569,Togo,,2020-01-28,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,28,80.0,67.1,94.1,999.9,,40.4,0.24121543223467673,0.06928525939567262,1.7,0.0,0
26570,Togo,,2020-01-29,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,29,81.3,66.2,98.2,999.9,,38.3,0.2128566971931176,0.06214023135110996,1.7,0.0,0
26571,Togo,,2020-01-30,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,30,84.9,73.8,97.7,999.9,,29.2,0.1314068476409477,0.04022214951481371,5,0.0,0
26572,Togo,,2020-01-31,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,31,82.9,66.2,96.8,999.9,,33.6,0.1675992807309146,0.049947965911343824,3.7,0.0,0
26573,Togo,,2020-02-01,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,32,84.8,77.5,96.4,999.9,,33.9,0.1594272428642628,0.0487326254510299,6.2,0.0,0
26574,Togo,,2020-02-02,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,33,82.5,73.4,95.9,999.9,,32.4,0.1618178379838206,0.04797379267064119,1.7,0.0,0
26575,Togo,,2020-02-03,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,34,79.6,64.4,95.9,999.9,,33.9,0.18911936380095323,0.05405635764315923,3.7,0.0,0
26576,Togo,,2020-02-04,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,35,80.1,61.7,95.9,999.9,,39.5,0.23212495548467346,0.06675628482520345,3.5,0.0,0
26577,Togo,,2020-02-05,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,36,79.7,66.2,93.2,999.9,,42.9,0.26839015462114696,0.07680802476186617,4.7,0.0,0
26578,Togo,,2020-02-06,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,37,82.7,71.6,95.9,999.9,,37.9,0.2001121191167953,0.05948161869080978,3,0.0,0
26579,Togo,,2020-02-07,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,38,84.1,73.4,96.1,999.9,,35.4,0.17316102977606415,0.05243315594197642,2.3,0.0,0
26580,Togo,,2020-02-08,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,39,84.1,69.8,97.7,999.9,,33.4,0.15986725512403613,0.048407801274770415,2.5,0.0,0
26581,Togo,,2020-02-09,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,40,84.2,74.3,96.8,999.9,,38.3,0.19355777811786387,0.05868799627604829,0.8,0.0,0
26582,Togo,,2020-02-10,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,41,82.6,73.0,95.0,999.9,,49.1,0.3087506347121364,0.0916538709531241,1.5,0.0,0
26583,Togo,,2020-02-11,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,42,84.0,77.9,94.1,999.9,,34.5,0.16760710192848263,0.050683487453809156,9,0.0,0
26584,Togo,,2020-02-12,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,43,84.4,76.1,96.3,999.9,,25.9,0.11660541845957348,0.03545080841837998,7.1,0.0,0
26585,Togo,,2020-02-13,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,44,82.0,71.6,95.0,999.9,,33.2,0.16987482587863345,0.05003772610392295,2.5,0.0,1
26586,Togo,,2020-02-14,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,45,85.3,77.0,96.1,999.9,,34.7,0.16195389702063123,0.04984351858149196,2,0.0,0
26587,Togo,,2020-02-15,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,46,83.7,68.9,100.4,999.9,,30.0,0.14117645910233145,0.04252040788901802,1.1,0.0,0
26588,Togo,,2020-02-16,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,47,83.5,68.9,100.8,999.9,,37.8,0.19417495869607712,0.05832764280389379,3.3,0.0,0
26589,Togo,,2020-02-17,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,48,84.0,67.1,100.4,999.9,,39.3,0.20261152606622218,0.061268637314403726,2.8,0.0,0
26590,Togo,,2020-02-18,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,49,85.7,70.7,98.6,999.9,,56.8,0.3708896523516518,0.11477511614309964,0.8,0.0,0
26591,Togo,,2020-02-19,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,50,86.5,76.1,99.7,999.9,,40.4,0.1950137726939726,0.06102187983472083,2.6,0.0,0
26592,Togo,,2020-02-20,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,51,86.2,74.3,100.4,999.9,,45.1,0.2360213564308607,0.07354583493088165,1.8,0.0,0
26593,Togo,,2020-02-21,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,52,87.6,74.3,100.4,999.9,,43.7,0.21383100672828603,0.06795326885703608,2,0.0,0
26594,Togo,,2020-02-22,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,53,88.1,73.4,101.8,999.9,,44.4,0.21614568625132405,0.06917919985506042,1.4,0.0,0
26595,Togo,,2020-02-23,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,54,86.7,77.0,102.2,999.9,,39.1,0.18417121794380908,0.05779039698484277,2.3,0.0,0
26596,Togo,,2020-02-24,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,55,89.3,81.5,101.3,999.9,,36.0,0.1499374768564276,0.04882455936096373,4.7,0.0,0
26597,Togo,,2020-02-25,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,56,86.7,77.5,97.7,999.9,,36.5,0.1662554044895145,0.0521686609536136,4.2,0.0,0
26598,Togo,,2020-02-26,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,57,83.0,68.0,98.8,999.9,,43.2,0.24353123428395212,0.07267250781592295,2,0.0,0
26599,Togo,,2020-02-27,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,58,83.8,72.5,100.8,999.9,,54.1,0.35744782753895793,0.10780189090496194,0,0.0,0
26600,Togo,,2020-02-28,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,59,89.3,77.0,100.4,999.9,,62.8,0.4097490965954698,0.13342774274495306,1.7,0.0,0
26601,Togo,,2020-02-29,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,60,88.9,73.4,103.1,999.9,,49.7,0.2574784279398739,0.08335972205061001,1,0.0,0
26602,Togo,,2020-03-01,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,61,87.6,74.8,102.6,999.9,,61.7,0.41610301988904214,0.13223320983880663,1.5,0.0,0
26603,Togo,,2020-03-02,0.0,0.0,Togo-,8.619500000000006,0.8248000000000012,62,87.2,78.8,100.4,999.9,,72.4,0.6121566798051524,0.19344004939560444,1.7,0.0,1
