Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities
33871,United Kingdom,Cayman Islands,2020-02-03,0.0,0.0
33872,United Kingdom,Cayman Islands,2020-02-04,0.0,0.0
33873,United Kingdom,Cayman Islands,2020-02-05,0.0,0.0
33874,United Kingdom,Cayman Islands,2020-02-06,0.0,0.0
33875,United Kingdom,Cayman Islands,2020-02-07,0.0,0.0
33876,United Kingdom,Cayman Islands,2020-02-08,0.0,0.0
33877,United Kingdom,Cayman Islands,2020-02-09,0.0,0.0
33878,United Kingdom,Cayman Islands,2020-02-10,0.0,0.0
33879,United Kingdom,Cayman Islands,2020-02-11,0.0,0.0
33880,United Kingdom,Cayman Islands,2020-02-12,0.0,0.0
33881,United Kingdom,Cayman Islands,2020-02-13,0.0,0.0
33882,United Kingdom,Cayman Islands,2020-02-14,0.0,0.0
33883,United Kingdom,Cayman Islands,2020-02-15,0.0,0.0
33884,United Kingdom,Cayman Islands,2020-02-16,0.0,0.0
33885,United Kingdom,Cayman Islands,2020-02-17,0.0,0.0
33886,United Kingdom,Cayman Islands,2020-02-18,0.0,0.0
33887,United Kingdom,Cayman Islands,2020-02-19,0.0,0.0
33888,United Kingdom,Cayman Islands,2020-02-20,0.0,0.0
33889,United Kingdom,Cayman Islands,2020-02-21,0.0,0.0
33890,United Kingdom,Cayman Islands,2020-02-22,0.0,0.0
33891,United Kingdom,Cayman Islands,2020-02-23,0.0,0.0
33892,United Kingdom,Cayman Islands,2020-02-24,0.0,0.0
33893,United Kingdom,Cayman Islands,2020-02-25,0.0,0.0
33894,United Kingdom,Cayman Islands,2020-02-26,0.0,0.0
33895,United Kingdom,Cayman Islands,2020-02-27,0.0,0.0
33896,United Kingdom,Cayman Islands,2020-02-28,0.0,0.0
33897,United Kingdom,Cayman Islands,2020-02-29,0.0,0.0
33898,United Kingdom,Cayman Islands,2020-03-01,0.0,0.0
33899,United Kingdom,Cayman Islands,2020-03-02,0.0,0.0
33900,United Kingdom,Cayman Islands,2020-03-03,0.0,0.0
33901,United Kingdom,Cayman Islands,2020-03-04,0.0,0.0
33902,United Kingdom,Cayman Islands,2020-03-05,0.0,0.0
33903,United Kingdom,Cayman Islands,2020-03-06,0.0,0.0
33904,United Kingdom,Cayman Islands,2020-03-07,0.0,0.0
33905,United Kingdom,Cayman Islands,2020-03-08,0.0,0.0
33906,United Kingdom,Cayman Islands,2020-03-09,0.0,0.0
33907,United Kingdom,Cayman Islands,2020-03-10,0.0,0.0
33908,United Kingdom,Cayman Islands,2020-03-11,0.0,0.0
33909,United Kingdom,Cayman Islands,2020-03-12,0.0,0.0
33910,United Kingdom,Cayman Islands,2020-03-13,1.0,0.0
33911,United Kingdom,Cayman Islands,2020-03-14,1.0,0.0
33912,United Kingdom,Cayman Islands,2020-03-15,1.0,0.0
33913,United Kingdom,Cayman Islands,2020-03-16,1.0,1.0
33914,United Kingdom,Cayman Islands,2020-03-17,1.0,1.0
33915,United Kingdom,Cayman Islands,2020-03-18,1.0,1.0
33916,United Kingdom,Cayman Islands,2020-03-19,3.0,1.0
33917,United Kingdom,Cayman Islands,2020-03-20,3.0,1.0
33918,United Kingdom,Cayman Islands,2020-03-21,3.0,1.0
33919,United Kingdom,Cayman Islands,2020-03-22,3.0,1.0
33920,United Kingdom,Cayman Islands,2020-03-23,5.0,1.0
33921,United Kingdom,Cayman Islands,2020-03-24,6.0,1.0
33922,United Kingdom,Cayman Islands,2020-03-25,8.0,1.0
33923,United Kingdom,Cayman Islands,2020-03-26,8.0,1.0
33924,United Kingdom,Cayman Islands,2020-03-27,8.0,1.0
33925,United Kingdom,Cayman Islands,2020-03-28,8.0,1.0
33926,United Kingdom,Cayman Islands,2020-03-29,8.0,1.0
33927,United Kingdom,Cayman Islands,2020-03-30,12.0,1.0
33928,United Kingdom,Cayman Islands,2020-03-31,14.0,1.0
33929,United Kingdom,Cayman Islands,2020-04-01,22.0,1.0
33930,United Kingdom,Cayman Islands,2020-04-02,28.0,1.0
33931,United Kingdom,Cayman Islands,2020-04-03,28.0,1.0
33932,United Kingdom,Cayman Islands,2020-04-04,35.0,1.0
33933,United Kingdom,Cayman Islands,2020-04-05,35.0,1.0
33934,United Kingdom,Cayman Islands,2020-04-06,39.0,1.0
33935,United Kingdom,Cayman Islands,2020-04-07,45.0,1.0
33936,United Kingdom,Cayman Islands,2020-04-08,45.0,1.0
33973,United Kingdom,Channel Islands,2020-01-22,0.0,0.0
33974,United Kingdom,Channel Islands,2020-01-23,0.0,0.0
33975,United Kingdom,Channel Islands,2020-01-24,0.0,0.0
33976,United Kingdom,Channel Islands,2020-01-25,0.0,0.0
33977,United Kingdom,Channel Islands,2020-01-26,0.0,0.0
33978,United Kingdom,Channel Islands,2020-01-27,0.0,0.0
33979,United Kingdom,Channel Islands,2020-01-28,0.0,0.0
33980,United Kingdom,Channel Islands,2020-01-29,0.0,0.0
33981,United Kingdom,Channel Islands,2020-01-30,0.0,0.0
33982,United Kingdom,Channel Islands,2020-01-31,0.0,0.0
33983,United Kingdom,Channel Islands,2020-02-01,0.0,0.0
33984,United Kingdom,Channel Islands,2020-02-02,0.0,0.0
33985,United Kingdom,Channel Islands,2020-02-03,0.0,0.0
33986,United Kingdom,Channel Islands,2020-02-04,0.0,0.0
33987,United Kingdom,Channel Islands,2020-02-05,0.0,0.0
33988,United Kingdom,Channel Islands,2020-02-06,0.0,0.0
33989,United Kingdom,Channel Islands,2020-02-07,0.0,0.0
33990,United Kingdom,Channel Islands,2020-02-08,0.0,0.0
33991,United Kingdom,Channel Islands,2020-02-09,0.0,0.0
33992,United Kingdom,Channel Islands,2020-02-10,0.0,0.0
33993,United Kingdom,Channel Islands,2020-02-11,0.0,0.0
33994,United Kingdom,Channel Islands,2020-02-12,0.0,0.0
33995,United Kingdom,Channel Islands,2020-02-13,0.0,0.0
33996,United Kingdom,Channel Islands,2020-02-14,0.0,0.0
33997,United Kingdom,Channel Islands,2020-02-15,0.0,0.0
33998,United Kingdom,Channel Islands,2020-02-16,0.0,0.0
33999,United Kingdom,Channel Islands,2020-02-17,0.0,0.0
34000,United Kingdom,Channel Islands,2020-02-18,0.0,0.0
34001,United Kingdom,Channel Islands,2020-02-19,0.0,0.0
34002,United Kingdom,Channel Islands,2020-02-20,0.0,0.0
34003,United Kingdom,Channel Islands,2020-02-21,0.0,0.0
34004,United Kingdom,Channel Islands,2020-02-22,0.0,0.0
34005,United Kingdom,Channel Islands,2020-02-23,0.0,0.0
34006,United Kingdom,Channel Islands,2020-02-24,0.0,0.0
34007,United Kingdom,Channel Islands,2020-02-25,0.0,0.0
34008,United Kingdom,Channel Islands,2020-02-26,0.0,0.0
34009,United Kingdom,Channel Islands,2020-02-27,0.0,0.0
34010,United Kingdom,Channel Islands,2020-02-28,0.0,0.0
34011,United Kingdom,Channel Islands,2020-02-29,0.0,0.0
34012,United Kingdom,Channel Islands,2020-03-01,0.0,0.0
34013,United Kingdom,Channel Islands,2020-03-02,0.0,0.0
34014,United Kingdom,Channel Islands,2020-03-03,0.0,0.0
34015,United Kingdom,Channel Islands,2020-03-04,0.0,0.0
34016,United Kingdom,Channel Islands,2020-03-05,0.0,0.0
34017,United Kingdom,Channel Islands,2020-03-06,0.0,0.0
34018,United Kingdom,Channel Islands,2020-03-07,0.0,0.0
34019,United Kingdom,Channel Islands,2020-03-08,0.0,0.0
34020,United Kingdom,Channel Islands,2020-03-09,0.0,0.0
34021,United Kingdom,Channel Islands,2020-03-10,1.0,0.0
34022,United Kingdom,Channel Islands,2020-03-11,2.0,0.0
34023,United Kingdom,Channel Islands,2020-03-12,2.0,0.0
34024,United Kingdom,Channel Islands,2020-03-13,2.0,0.0
34025,United Kingdom,Channel Islands,2020-03-14,2.0,0.0
34026,United Kingdom,Channel Islands,2020-03-15,3.0,0.0
34027,United Kingdom,Channel Islands,2020-03-16,6.0,0.0
34028,United Kingdom,Channel Islands,2020-03-17,6.0,0.0
34029,United Kingdom,Channel Islands,2020-03-18,6.0,0.0
34030,United Kingdom,Channel Islands,2020-03-19,11.0,0.0
34031,United Kingdom,Channel Islands,2020-03-20,14.0,0.0
34032,United Kingdom,Channel Islands,2020-03-21,32.0,0.0
34033,United Kingdom,Channel Islands,2020-03-22,32.0,0.0
34034,United Kingdom,Channel Islands,2020-03-23,36.0,0.0
34035,United Kingdom,Channel Islands,2020-03-24,36.0,0.0
34036,United Kingdom,Channel Islands,2020-03-25,46.0,0.0
34037,United Kingdom,Channel Islands,2020-03-26,66.0,1.0
34038,United Kingdom,Channel Islands,2020-03-27,88.0,1.0
34039,United Kingdom,Channel Islands,2020-03-28,97.0,1.0
34040,United Kingdom,Channel Islands,2020-03-29,108.0,2.0
34041,United Kingdom,Channel Islands,2020-03-30,141.0,2.0
34042,United Kingdom,Channel Islands,2020-03-31,141.0,3.0
34043,United Kingdom,Channel Islands,2020-04-01,172.0,3.0
34044,United Kingdom,Channel Islands,2020-04-02,193.0,3.0
34045,United Kingdom,Channel Islands,2020-04-03,232.0,4.0
34046,United Kingdom,Channel Islands,2020-04-04,262.0,5.0
34047,United Kingdom,Channel Islands,2020-04-05,309.0,6.0
34048,United Kingdom,Channel Islands,2020-04-06,323.0,7.0
34049,United Kingdom,Channel Islands,2020-04-07,335.0,7.0
34050,United Kingdom,Channel Islands,2020-04-08,351.0,8.0
34087,United Kingdom,Falkland Islands (Malvinas),2020-01-22,0.0,0.0
34088,United Kingdom,Falkland Islands (Malvinas),2020-01-23,0.0,0.0
34089,United Kingdom,Falkland Islands (Malvinas),2020-01-24,0.0,0.0
34090,United Kingdom,Falkland Islands (Malvinas),2020-01-25,0.0,0.0
34091,United Kingdom,Falkland Islands (Malvinas),2020-01-26,0.0,0.0
34092,United Kingdom,Falkland Islands (Malvinas),2020-01-27,0.0,0.0
34093,United Kingdom,Falkland Islands (Malvinas),2020-01-28,0.0,0.0
34094,United Kingdom,Falkland Islands (Malvinas),2020-01-29,0.0,0.0
34095,United Kingdom,Falkland Islands (Malvinas),2020-01-30,0.0,0.0
34096,United Kingdom,Falkland Islands (Malvinas),2020-01-31,0.0,0.0
34097,United Kingdom,Falkland Islands (Malvinas),2020-02-01,0.0,0.0
34098,United Kingdom,Falkland Islands (Malvinas),2020-02-02,0.0,0.0
34099,United Kingdom,Falkland Islands (Malvinas),2020-02-03,0.0,0.0
34100,United Kingdom,Falkland Islands (Malvinas),2020-02-04,0.0,0.0
34101,United Kingdom,Falkland Islands (Malvinas),2020-02-05,0.0,0.0
34102,United Kingdom,Falkland Islands (Malvinas),2020-02-06,0.0,0.0
34103,United Kingdom,Falkland Islands (Malvinas),2020-02-07,0.0,0.0
34104,United Kingdom,Falkland Islands (Malvinas),2020-02-08,0.0,0.0
34105,United Kingdom,Falkland Islands (Malvinas),2020-02-09,0.0,0.0
34106,United Kingdom,Falkland Islands (Malvinas),2020-02-10,0.0,0.0
34107,United Kingdom,Falkland Islands (Malvinas),2020-02-11,0.0,0.0
34108,United Kingdom,Falkland Islands (Malvinas),2020-02-12,0.0,0.0
34109,United Kingdom,Falkland Islands (Malvinas),2020-02-13,0.0,0.0
34110,United Kingdom,Falkland Islands (Malvinas),2020-02-14,0.0,0.0
34111,United Kingdom,Falkland Islands (Malvinas),2020-02-15,0.0,0.0
34112,United Kingdom,Falkland Islands (Malvinas),2020-02-16,0.0,0.0
34113,United Kingdom,Falkland Islands (Malvinas),2020-02-17,0.0,0.0
34114,United Kingdom,Falkland Islands (Malvinas),2020-02-18,0.0,0.0
34115,United Kingdom,Falkland Islands (Malvinas),2020-02-19,0.0,0.0
34116,United Kingdom,Falkland Islands (Malvinas),2020-02-20,0.0,0.0
34117,United Kingdom,Falkland Islands (Malvinas),2020-02-21,0.0,0.0
34118,United Kingdom,Falkland Islands (Malvinas),2020-02-22,0.0,0.0
34119,United Kingdom,Falkland Islands (Malvinas),2020-02-23,0.0,0.0
34120,United Kingdom,Falkland Islands (Malvinas),2020-02-24,0.0,0.0
34121,United Kingdom,Falkland Islands (Malvinas),2020-02-25,0.0,0.0
34122,United Kingdom,Falkland Islands (Malvinas),2020-02-26,0.0,0.0
34123,United Kingdom,Falkland Islands (Malvinas),2020-02-27,0.0,0.0
34124,United Kingdom,Falkland Islands (Malvinas),2020-02-28,0.0,0.0
34125,United Kingdom,Falkland Islands (Malvinas),2020-02-29,0.0,0.0
34126,United Kingdom,Falkland Islands (Malvinas),2020-03-01,0.0,0.0
34127,United Kingdom,Falkland Islands (Malvinas),2020-03-02,0.0,0.0
34128,United Kingdom,Falkland Islands (Malvinas),2020-03-03,0.0,0.0
34129,United Kingdom,Falkland Islands (Malvinas),2020-03-04,0.0,0.0
34130,United Kingdom,Falkland Islands (Malvinas),2020-03-05,0.0,0.0
34131,United Kingdom,Falkland Islands (Malvinas),2020-03-06,0.0,0.0
34132,United Kingdom,Falkland Islands (Malvinas),2020-03-07,0.0,0.0
34133,United Kingdom,Falkland Islands (Malvinas),2020-03-08,0.0,0.0
34134,United Kingdom,Falkland Islands (Malvinas),2020-03-09,0.0,0.0
34135,United Kingdom,Falkland Islands (Malvinas),2020-03-10,0.0,0.0
34136,United Kingdom,Falkland Islands (Malvinas),2020-03-11,0.0,0.0
34137,United Kingdom,Falkland Islands (Malvinas),2020-03-12,0.0,0.0
34138,United Kingdom,Falkland Islands (Malvinas),2020-03-13,0.0,0.0
34139,United Kingdom,Falkland Islands (Malvinas),2020-03-14,0.0,0.0
34140,United Kingdom,Falkland Islands (Malvinas),2020-03-15,0.0,0.0
34141,United Kingdom,Falkland Islands (Malvinas),2020-03-16,0.0,0.0
34142,United Kingdom,Falkland Islands (Malvinas),2020-03-17,0.0,0.0
34143,United Kingdom,Falkland Islands (Malvinas),2020-03-18,0.0,0.0
34144,United Kingdom,Falkland Islands (Malvinas),2020-03-19,0.0,0.0
34145,United Kingdom,Falkland Islands (Malvinas),2020-03-20,0.0,0.0
34146,United Kingdom,Falkland Islands (Malvinas),2020-03-21,0.0,0.0
34147,United Kingdom,Falkland Islands (Malvinas),2020-03-22,0.0,0.0
34148,United Kingdom,Falkland Islands (Malvinas),2020-03-23,0.0,0.0
34149,United Kingdom,Falkland Islands (Malvinas),2020-03-24,0.0,0.0
34150,United Kingdom,Falkland Islands (Malvinas),2020-03-25,0.0,0.0
34151,United Kingdom,Falkland Islands (Malvinas),2020-03-26,0.0,0.0
34152,United Kingdom,Falkland Islands (Malvinas),2020-03-27,0.0,0.0
34153,United Kingdom,Falkland Islands (Malvinas),2020-03-28,0.0,0.0
34154,United Kingdom,Falkland Islands (Malvinas),2020-03-29,0.0,0.0
34155,United Kingdom,Falkland Islands (Malvinas),2020-03-30,0.0,0.0
34156,United Kingdom,Falkland Islands (Malvinas),2020-03-31,0.0,0.0
34157,United Kingdom,Falkland Islands (Malvinas),2020-04-01,0.0,0.0
34158,United Kingdom,Falkland Islands (Malvinas),2020-04-02,0.0,0.0
34159,United Kingdom,Falkland Islands (Malvinas),2020-04-03,0.0,0.0
34160,United Kingdom,Falkland Islands (Malvinas),2020-04-04,1.0,0.0
34161,United Kingdom,Falkland Islands (Malvinas),2020-04-05,2.0,0.0
34162,United Kingdom,Falkland Islands (Malvinas),2020-04-06,2.0,0.0
34163,United Kingdom,Falkland Islands (Malvinas),2020-04-07,2.0,0.0
34164,United Kingdom,Falkland Islands (Malvinas),2020-04-08,5.0,0.0
34201,United Kingdom,Gibraltar,2020-01-22,0.0,0.0
34202,United Kingdom,Gibraltar,2020-01-23,0.0,0.0
34203,United Kingdom,Gibraltar,2020-01-24,0.0,0.0
34204,United Kingdom,Gibraltar,2020-01-25,0.0,0.0
34205,United Kingdom,Gibraltar,2020-01-26,0.0,0.0
34206,United Kingdom,Gibraltar,2020-01-27,0.0,0.0
34207,United Kingdom,Gibraltar,2020-01-28,0.0,0.0
34208,United Kingdom,Gibraltar,2020-01-29,0.0,0.0
34209,United Kingdom,Gibraltar,2020-01-30,0.0,0.0
34210,United Kingdom,Gibraltar,2020-01-31,0.0,0.0
34211,United Kingdom,Gibraltar,2020-02-01,0.0,0.0
34212,United Kingdom,Gibraltar,2020-02-02,0.0,0.0
34213,United Kingdom,Gibraltar,2020-02-03,0.0,0.0
34214,United Kingdom,Gibraltar,2020-02-04,0.0,0.0
34215,United Kingdom,Gibraltar,2020-02-05,0.0,0.0
34216,United Kingdom,Gibraltar,2020-02-06,0.0,0.0
34217,United Kingdom,Gibraltar,2020-02-07,0.0,0.0
34218,United Kingdom,Gibraltar,2020-02-08,0.0,0.0
34219,United Kingdom,Gibraltar,2020-02-09,0.0,0.0
34220,United Kingdom,Gibraltar,2020-02-10,0.0,0.0
34221,United Kingdom,Gibraltar,2020-02-11,0.0,0.0
34222,United Kingdom,Gibraltar,2020-02-12,0.0,0.0
34223,United Kingdom,Gibraltar,2020-02-13,0.0,0.0
34224,United Kingdom,Gibraltar,2020-02-14,0.0,0.0
34225,United Kingdom,Gibraltar,2020-02-15,0.0,0.0
34226,United Kingdom,Gibraltar,2020-02-16,0.0,0.0
34227,United Kingdom,Gibraltar,2020-02-17,0.0,0.0
34228,United Kingdom,Gibraltar,2020-02-18,0.0,0.0
34229,United Kingdom,Gibraltar,2020-02-19,0.0,0.0
34230,United Kingdom,Gibraltar,2020-02-20,0.0,0.0
34231,United Kingdom,Gibraltar,2020-02-21,0.0,0.0
34232,United Kingdom,Gibraltar,2020-02-22,0.0,0.0
34233,United Kingdom,Gibraltar,2020-02-23,0.0,0.0
34234,United Kingdom,Gibraltar,2020-02-24,0.0,0.0
34235,United Kingdom,Gibraltar,2020-02-25,0.0,0.0
34236,United Kingdom,Gibraltar,2020-02-26,0.0,0.0
34237,United Kingdom,Gibraltar,2020-02-27,0.0,0.0
34238,United Kingdom,Gibraltar,2020-02-28,0.0,0.0
34239,United Kingdom,Gibraltar,2020-02-29,0.0,0.0
34240,United Kingdom,Gibraltar,2020-03-01,0.0,0.0
34241,United Kingdom,Gibraltar,2020-03-02,0.0,0.0
34242,United Kingdom,Gibraltar,2020-03-03,0.0,0.0
34243,United Kingdom,Gibraltar,2020-03-04,1.0,0.0
34244,United Kingdom,Gibraltar,2020-03-05,1.0,0.0
34245,United Kingdom,Gibraltar,2020-03-06,1.0,0.0
34246,United Kingdom,Gibraltar,2020-03-07,1.0,0.0
34247,United Kingdom,Gibraltar,2020-03-08,1.0,0.0
34248,United Kingdom,Gibraltar,2020-03-09,1.0,0.0
34249,United Kingdom,Gibraltar,2020-03-10,1.0,0.0
34250,United Kingdom,Gibraltar,2020-03-11,1.0,0.0
34251,United Kingdom,Gibraltar,2020-03-12,1.0,0.0
34252,United Kingdom,Gibraltar,2020-03-13,1.0,0.0
34253,United Kingdom,Gibraltar,2020-03-14,1.0,0.0
34254,United Kingdom,Gibraltar,2020-03-15,1.0,0.0
34255,United Kingdom,Gibraltar,2020-03-16,1.0,0.0
34256,United Kingdom,Gibraltar,2020-03-17,3.0,0.0
34257,United Kingdom,Gibraltar,2020-03-18,8.0,0.0
34258,United Kingdom,Gibraltar,2020-03-19,10.0,0.0
34259,United Kingdom,Gibraltar,2020-03-20,10.0,0.0
34260,United Kingdom,Gibraltar,2020-03-21,10.0,0.0
34261,United Kingdom,Gibraltar,2020-03-22,15.0,0.0
34262,United Kingdom,Gibraltar,2020-03-23,15.0,0.0
34263,United Kingdom,Gibraltar,2020-03-24,15.0,0.0
34264,United Kingdom,Gibraltar,2020-03-25,26.0,0.0
34265,United Kingdom,Gibraltar,2020-03-26,35.0,0.0
34266,United Kingdom,Gibraltar,2020-03-27,55.0,0.0
34267,United Kingdom,Gibraltar,2020-03-28,56.0,0.0
34268,United Kingdom,Gibraltar,2020-03-29,65.0,0.0
34269,United Kingdom,Gibraltar,2020-03-30,69.0,0.0
34270,United Kingdom,Gibraltar,2020-03-31,69.0,0.0
34271,United Kingdom,Gibraltar,2020-04-01,81.0,0.0
34272,United Kingdom,Gibraltar,2020-04-02,88.0,0.0
34273,United Kingdom,Gibraltar,2020-04-03,95.0,0.0
34274,United Kingdom,Gibraltar,2020-04-04,98.0,0.0
34275,United Kingdom,Gibraltar,2020-04-05,103.0,0.0
34276,United Kingdom,Gibraltar,2020-04-06,109.0,0.0
34277,United Kingdom,Gibraltar,2020-04-07,113.0,0.0
34278,United Kingdom,Gibraltar,2020-04-08,120.0,0.0
34315,United Kingdom,Isle of Man,2020-01-22,0.0,0.0
34316,United Kingdom,Isle of Man,2020-01-23,0.0,0.0
34317,United Kingdom,Isle of Man,2020-01-24,0.0,0.0
34318,United Kingdom,Isle of Man,2020-01-25,0.0,0.0
34319,United Kingdom,Isle of Man,2020-01-26,0.0,0.0
34320,United Kingdom,Isle of Man,2020-01-27,0.0,0.0
34321,United Kingdom,Isle of Man,2020-01-28,0.0,0.0
34322,United Kingdom,Isle of Man,2020-01-29,0.0,0.0
34323,United Kingdom,Isle of Man,2020-01-30,0.0,0.0
34324,United Kingdom,Isle of Man,2020-01-31,0.0,0.0
34325,United Kingdom,Isle of Man,2020-02-01,0.0,0.0
34326,United Kingdom,Isle of Man,2020-02-02,0.0,0.0
34327,United Kingdom,Isle of Man,2020-02-03,0.0,0.0
34328,United Kingdom,Isle of Man,2020-02-04,0.0,0.0
34329,United Kingdom,Isle of Man,2020-02-05,0.0,0.0
34330,United Kingdom,Isle of Man,2020-02-06,0.0,0.0
34331,United Kingdom,Isle of Man,2020-02-07,0.0,0.0
34332,United Kingdom,Isle of Man,2020-02-08,0.0,0.0
34333,United Kingdom,Isle of Man,2020-02-09,0.0,0.0
34334,United Kingdom,Isle of Man,2020-02-10,0.0,0.0
34335,United Kingdom,Isle of Man,2020-02-11,0.0,0.0
34336,United Kingdom,Isle of Man,2020-02-12,0.0,0.0
34337,United Kingdom,Isle of Man,2020-02-13,0.0,0.0
34338,United Kingdom,Isle of Man,2020-02-14,0.0,0.0
34339,United Kingdom,Isle of Man,2020-02-15,0.0,0.0
34340,United Kingdom,Isle of Man,2020-02-16,0.0,0.0
34341,United Kingdom,Isle of Man,2020-02-17,0.0,0.0
34342,United Kingdom,Isle of Man,2020-02-18,0.0,0.0
34343,United Kingdom,Isle of Man,2020-02-19,0.0,0.0
34344,United Kingdom,Isle of Man,2020-02-20,0.0,0.0
34345,United Kingdom,Isle of Man,2020-02-21,0.0,0.0
34346,United Kingdom,Isle of Man,2020-02-22,0.0,0.0
34347,United Kingdom,Isle of Man,2020-02-23,0.0,0.0
34348,United Kingdom,Isle of Man,2020-02-24,0.0,0.0
34349,United Kingdom,Isle of Man,2020-02-25,0.0,0.0
34350,United Kingdom,Isle of Man,2020-02-26,0.0,0.0
34351,United Kingdom,Isle of Man,2020-02-27,0.0,0.0
34352,United Kingdom,Isle of Man,2020-02-28,0.0,0.0
34353,United Kingdom,Isle of Man,2020-02-29,0.0,0.0
34354,United Kingdom,Isle of Man,2020-03-01,0.0,0.0
34355,United Kingdom,Isle of Man,2020-03-02,0.0,0.0
34356,United Kingdom,Isle of Man,2020-03-03,0.0,0.0
34357,United Kingdom,Isle of Man,2020-03-04,0.0,0.0
34358,United Kingdom,Isle of Man,2020-03-05,0.0,0.0
34359,United Kingdom,Isle of Man,2020-03-06,0.0,0.0
34360,United Kingdom,Isle of Man,2020-03-07,0.0,0.0
34361,United Kingdom,Isle of Man,2020-03-08,0.0,0.0
34362,United Kingdom,Isle of Man,2020-03-09,0.0,0.0
34363,United Kingdom,Isle of Man,2020-03-10,0.0,0.0
34364,United Kingdom,Isle of Man,2020-03-11,0.0,0.0
34365,United Kingdom,Isle of Man,2020-03-12,0.0,0.0
34366,United Kingdom,Isle of Man,2020-03-13,0.0,0.0
34367,United Kingdom,Isle of Man,2020-03-14,0.0,0.0
34368,United Kingdom,Isle of Man,2020-03-15,0.0,0.0
34369,United Kingdom,Isle of Man,2020-03-16,0.0,0.0
34370,United Kingdom,Isle of Man,2020-03-17,0.0,0.0
34371,United Kingdom,Isle of Man,2020-03-18,0.0,0.0
34372,United Kingdom,Isle of Man,2020-03-19,0.0,0.0
34373,United Kingdom,Isle of Man,2020-03-20,1.0,0.0
34374,United Kingdom,Isle of Man,2020-03-21,1.0,0.0
34375,United Kingdom,Isle of Man,2020-03-22,5.0,0.0
34376,United Kingdom,Isle of Man,2020-03-23,13.0,0.0
34377,United Kingdom,Isle of Man,2020-03-24,23.0,0.0
34378,United Kingdom,Isle of Man,2020-03-25,23.0,0.0
34379,United Kingdom,Isle of Man,2020-03-26,25.0,0.0
34380,United Kingdom,Isle of Man,2020-03-27,29.0,0.0
34381,United Kingdom,Isle of Man,2020-03-28,32.0,0.0
34382,United Kingdom,Isle of Man,2020-03-29,42.0,0.0
34383,United Kingdom,Isle of Man,2020-03-30,49.0,0.0
34384,United Kingdom,Isle of Man,2020-03-31,60.0,0.0
34385,United Kingdom,Isle of Man,2020-04-01,68.0,1.0
34386,United Kingdom,Isle of Man,2020-04-02,95.0,1.0
34387,United Kingdom,Isle of Man,2020-04-03,114.0,1.0
34388,United Kingdom,Isle of Man,2020-04-04,126.0,1.0
34389,United Kingdom,Isle of Man,2020-04-05,127.0,1.0
34390,United Kingdom,Isle of Man,2020-04-06,139.0,1.0
34391,United Kingdom,Isle of Man,2020-04-07,150.0,1.0
34392,United Kingdom,Isle of Man,2020-04-08,158.0,1.0
34429,United Kingdom,Montserrat,2020-01-22,0.0,0.0
34430,United Kingdom,Montserrat,2020-01-23,0.0,0.0
34431,United Kingdom,Montserrat,2020-01-24,0.0,0.0
34432,United Kingdom,Montserrat,2020-01-25,0.0,0.0
34433,United Kingdom,Montserrat,2020-01-26,0.0,0.0
34434,United Kingdom,Montserrat,2020-01-27,0.0,0.0
34435,United Kingdom,Montserrat,2020-01-28,0.0,0.0
34436,United Kingdom,Montserrat,2020-01-29,0.0,0.0
34437,United Kingdom,Montserrat,2020-01-30,0.0,0.0
34438,United Kingdom,Montserrat,2020-01-31,0.0,0.0
34439,United Kingdom,Montserrat,2020-02-01,0.0,0.0
34440,United Kingdom,Montserrat,2020-02-02,0.0,0.0
34441,United Kingdom,Montserrat,2020-02-03,0.0,0.0
34442,United Kingdom,Montserrat,2020-02-04,0.0,0.0
34443,United Kingdom,Montserrat,2020-02-05,0.0,0.0
34444,United Kingdom,Montserrat,2020-02-06,0.0,0.0
34445,United Kingdom,Montserrat,2020-02-07,0.0,0.0
34446,United Kingdom,Montserrat,2020-02-08,0.0,0.0
34447,United Kingdom,Montserrat,2020-02-09,0.0,0.0
34448,United Kingdom,Montserrat,2020-02-10,0.0,0.0
34449,United Kingdom,Montserrat,2020-02-11,0.0,0.0
34450,United Kingdom,Montserrat,2020-02-12,0.0,0.0
34451,United Kingdom,Montserrat,2020-02-13,0.0,0.0
34452,United Kingdom,Montserrat,2020-02-14,0.0,0.0
34453,United Kingdom,Montserrat,2020-02-15,0.0,0.0
34454,United Kingdom,Montserrat,2020-02-16,0.0,0.0
34455,United Kingdom,Montserrat,2020-02-17,0.0,0.0
34456,United Kingdom,Montserrat,2020-02-18,0.0,0.0
34457,United Kingdom,Montserrat,2020-02-19,0.0,0.0
34458,United Kingdom,Montserrat,2020-02-20,0.0,0.0
34459,United Kingdom,Montserrat,2020-02-21,0.0,0.0
34460,United Kingdom,Montserrat,2020-02-22,0.0,0.0
34461,United Kingdom,Montserrat,2020-02-23,0.0,0.0
34462,United Kingdom,Montserrat,2020-02-24,0.0,0.0
34463,United Kingdom,Montserrat,2020-02-25,0.0,0.0
34464,United Kingdom,Montserrat,2020-02-26,0.0,0.0
34465,United Kingdom,Montserrat,2020-02-27,0.0,0.0
34466,United Kingdom,Montserrat,2020-02-28,0.0,0.0
34467,United Kingdom,Montserrat,2020-02-29,0.0,0.0
34468,United Kingdom,Montserrat,2020-03-01,0.0,0.0
