,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,Median_Age,Population,Population_Density
14360,21423,,Switzerland,2020-02-13,0.0,0.0,-1,-1,-1
14361,21424,,Switzerland,2020-02-14,0.0,0.0,-1,-1,-1
14362,21425,,Switzerland,2020-02-15,0.0,0.0,-1,-1,-1
14363,21426,,Switzerland,2020-02-16,0.0,0.0,-1,-1,-1
14364,21427,,Switzerland,2020-02-17,0.0,0.0,-1,-1,-1
14365,21428,,Switzerland,2020-02-18,0.0,0.0,-1,-1,-1
14366,21429,,Switzerland,2020-02-19,0.0,0.0,-1,-1,-1
14367,21430,,Switzerland,2020-02-20,0.0,0.0,-1,-1,-1
14368,21431,,Switzerland,2020-02-21,0.0,0.0,-1,-1,-1
14369,21432,,Switzerland,2020-02-22,0.0,0.0,-1,-1,-1
14370,21433,,Switzerland,2020-02-23,0.0,0.0,-1,-1,-1
14371,21434,,Switzerland,2020-02-24,0.0,0.0,-1,-1,-1
14372,21435,,Switzerland,2020-02-25,1.0,0.0,-1,-1,-1
14373,21436,,Switzerland,2020-02-26,1.0,0.0,-1,-1,-1
14374,21437,,Switzerland,2020-02-27,8.0,0.0,-1,-1,-1
14375,21438,,Switzerland,2020-02-28,8.0,0.0,-1,-1,-1
14376,21439,,Switzerland,2020-02-29,18.0,0.0,-1,-1,-1
14377,21440,,Switzerland,2020-03-01,27.0,0.0,-1,-1,-1
14378,21441,,Switzerland,2020-03-02,42.0,0.0,-1,-1,-1
14379,21442,,Switzerland,2020-03-03,56.0,0.0,-1,-1,-1
14380,21443,,Switzerland,2020-03-04,90.0,0.0,-1,-1,-1
14381,21444,,Switzerland,2020-03-05,114.0,1.0,-1,-1,-1
14382,21445,,Switzerland,2020-03-06,214.0,1.0,-1,-1,-1
14383,21446,,Switzerland,2020-03-07,268.0,1.0,-1,-1,-1
14384,21447,,Switzerland,2020-03-08,337.0,2.0,-1,-1,-1
14385,21448,,Switzerland,2020-03-09,374.0,2.0,-1,-1,-1
14386,21449,,Switzerland,2020-03-10,491.0,3.0,-1,-1,-1
14387,21450,,Switzerland,2020-03-11,652.0,4.0,-1,-1,-1
14388,21451,,Switzerland,2020-03-12,652.0,4.0,-1,-1,-1
14389,21452,,Switzerland,2020-03-13,1139.0,11.0,-1,-1,-1
14390,21453,,Switzerland,2020-03-14,1359.0,13.0,-1,-1,-1
14391,21454,,Switzerland,2020-03-15,2200.0,14.0,-1,-1,-1
14392,21455,,Switzerland,2020-03-16,2200.0,14.0,-1,-1,-1
14393,21456,,Switzerland,2020-03-17,2700.0,27.0,-1,-1,-1
14394,21457,,Switzerland,2020-03-18,3028.0,28.0,-1,-1,-1
14395,21458,,Switzerland,2020-03-19,4075.0,41.0,-1,-1,-1
14396,21459,,Switzerland,2020-03-20,5294.0,54.0,-1,-1,-1
14397,21460,,Switzerland,2020-03-21,6575.0,75.0,-1,-1,-1
14398,21461,,Switzerland,2020-03-22,7474.0,98.0,-1,-1,-1
14399,21462,,Switzerland,2020-03-23,8795.0,120.0,-1,-1,-1
14400,21463,,Switzerland,2020-03-24,9877.0,122.0,-1,-1,-1
14401,21464,,Switzerland,2020-03-25,10897.0,153.0,-1,-1,-1
14402,21465,,Switzerland,2020-03-26,11811.0,191.0,-1,-1,-1
14403,21466,,Switzerland,2020-03-27,12928.0,231.0,-1,-1,-1
14404,21467,,Switzerland,2020-03-28,14076.0,264.0,-1,-1,-1
14405,21501,,Syria,2020-01-22,0.0,0.0,26,17500658,95
14406,21502,,Syria,2020-01-23,0.0,0.0,26,17500658,95
14407,21503,,Syria,2020-01-24,0.0,0.0,26,17500658,95
14408,21504,,Syria,2020-01-25,0.0,0.0,26,17500658,95
14409,21505,,Syria,2020-01-26,0.0,0.0,26,17500658,95
14410,21506,,Syria,2020-01-27,0.0,0.0,26,17500658,95
14411,21507,,Syria,2020-01-28,0.0,0.0,26,17500658,95
14412,21508,,Syria,2020-01-29,0.0,0.0,26,17500658,95
14413,21509,,Syria,2020-01-30,0.0,0.0,26,17500658,95
14414,21510,,Syria,2020-01-31,0.0,0.0,26,17500658,95
14415,21511,,Syria,2020-02-01,0.0,0.0,26,17500658,95
14416,21512,,Syria,2020-02-02,0.0,0.0,26,17500658,95
14417,21513,,Syria,2020-02-03,0.0,0.0,26,17500658,95
14418,21514,,Syria,2020-02-04,0.0,0.0,26,17500658,95
14419,21515,,Syria,2020-02-05,0.0,0.0,26,17500658,95
14420,21516,,Syria,2020-02-06,0.0,0.0,26,17500658,95
14421,21517,,Syria,2020-02-07,0.0,0.0,26,17500658,95
14422,21518,,Syria,2020-02-08,0.0,0.0,26,17500658,95
14423,21519,,Syria,2020-02-09,0.0,0.0,26,17500658,95
14424,21520,,Syria,2020-02-10,0.0,0.0,26,17500658,95
14425,21521,,Syria,2020-02-11,0.0,0.0,26,17500658,95
14426,21522,,Syria,2020-02-12,0.0,0.0,26,17500658,95
14427,21523,,Syria,2020-02-13,0.0,0.0,26,17500658,95
14428,21524,,Syria,2020-02-14,0.0,0.0,26,17500658,95
14429,21525,,Syria,2020-02-15,0.0,0.0,26,17500658,95
14430,21526,,Syria,2020-02-16,0.0,0.0,26,17500658,95
14431,21527,,Syria,2020-02-17,0.0,0.0,26,17500658,95
14432,21528,,Syria,2020-02-18,0.0,0.0,26,17500658,95
14433,21529,,Syria,2020-02-19,0.0,0.0,26,17500658,95
14434,21530,,Syria,2020-02-20,0.0,0.0,26,17500658,95
14435,21531,,Syria,2020-02-21,0.0,0.0,26,17500658,95
14436,21532,,Syria,2020-02-22,0.0,0.0,26,17500658,95
14437,21533,,Syria,2020-02-23,0.0,0.0,26,17500658,95
14438,21534,,Syria,2020-02-24,0.0,0.0,26,17500658,95
14439,21535,,Syria,2020-02-25,0.0,0.0,26,17500658,95
14440,21536,,Syria,2020-02-26,0.0,0.0,26,17500658,95
14441,21537,,Syria,2020-02-27,0.0,0.0,26,17500658,95
14442,21538,,Syria,2020-02-28,0.0,0.0,26,17500658,95
14443,21539,,Syria,2020-02-29,0.0,0.0,26,17500658,95
14444,21540,,Syria,2020-03-01,0.0,0.0,26,17500658,95
14445,21541,,Syria,2020-03-02,0.0,0.0,26,17500658,95
14446,21542,,Syria,2020-03-03,0.0,0.0,26,17500658,95
14447,21543,,Syria,2020-03-04,0.0,0.0,26,17500658,95
14448,21544,,Syria,2020-03-05,0.0,0.0,26,17500658,95
14449,21545,,Syria,2020-03-06,0.0,0.0,26,17500658,95
14450,21546,,Syria,2020-03-07,0.0,0.0,26,17500658,95
14451,21547,,Syria,2020-03-08,0.0,0.0,26,17500658,95
14452,21548,,Syria,2020-03-09,0.0,0.0,26,17500658,95
14453,21549,,Syria,2020-03-10,0.0,0.0,26,17500658,95
14454,21550,,Syria,2020-03-11,0.0,0.0,26,17500658,95
14455,21551,,Syria,2020-03-12,0.0,0.0,26,17500658,95
14456,21552,,Syria,2020-03-13,0.0,0.0,26,17500658,95
14457,21553,,Syria,2020-03-14,0.0,0.0,26,17500658,95
14458,21554,,Syria,2020-03-15,0.0,0.0,26,17500658,95
14459,21555,,Syria,2020-03-16,0.0,0.0,26,17500658,95
14460,21556,,Syria,2020-03-17,0.0,0.0,26,17500658,95
14461,21557,,Syria,2020-03-18,0.0,0.0,26,17500658,95
14462,21558,,Syria,2020-03-19,0.0,0.0,26,17500658,95
14463,21559,,Syria,2020-03-20,0.0,0.0,26,17500658,95
14464,21560,,Syria,2020-03-21,0.0,0.0,26,17500658,95
14465,21561,,Syria,2020-03-22,1.0,0.0,26,17500658,95
14466,21562,,Syria,2020-03-23,1.0,0.0,26,17500658,95
14467,21563,,Syria,2020-03-24,1.0,0.0,26,17500658,95
14468,21564,,Syria,2020-03-25,5.0,0.0,26,17500658,95
14469,21565,,Syria,2020-03-26,5.0,0.0,26,17500658,95
14470,21566,,Syria,2020-03-27,5.0,0.0,26,17500658,95
14471,21567,,Syria,2020-03-28,5.0,0.0,26,17500658,95
14472,21601,,Taiwan*,2020-01-22,1.0,0.0,-1,-1,-1
14473,21602,,Taiwan*,2020-01-23,1.0,0.0,-1,-1,-1
14474,21603,,Taiwan*,2020-01-24,3.0,0.0,-1,-1,-1
14475,21604,,Taiwan*,2020-01-25,3.0,0.0,-1,-1,-1
14476,21605,,Taiwan*,2020-01-26,4.0,0.0,-1,-1,-1
14477,21606,,Taiwan*,2020-01-27,5.0,0.0,-1,-1,-1
14478,21607,,Taiwan*,2020-01-28,8.0,0.0,-1,-1,-1
14479,21608,,Taiwan*,2020-01-29,8.0,0.0,-1,-1,-1
14480,21609,,Taiwan*,2020-01-30,9.0,0.0,-1,-1,-1
14481,21610,,Taiwan*,2020-01-31,10.0,0.0,-1,-1,-1
14482,21611,,Taiwan*,2020-02-01,10.0,0.0,-1,-1,-1
14483,21612,,Taiwan*,2020-02-02,10.0,0.0,-1,-1,-1
14484,21613,,Taiwan*,2020-02-03,10.0,0.0,-1,-1,-1
14485,21614,,Taiwan*,2020-02-04,11.0,0.0,-1,-1,-1
14486,21615,,Taiwan*,2020-02-05,11.0,0.0,-1,-1,-1
14487,21616,,Taiwan*,2020-02-06,16.0,0.0,-1,-1,-1
14488,21617,,Taiwan*,2020-02-07,16.0,0.0,-1,-1,-1
14489,21618,,Taiwan*,2020-02-08,17.0,0.0,-1,-1,-1
14490,21619,,Taiwan*,2020-02-09,18.0,0.0,-1,-1,-1
14491,21620,,Taiwan*,2020-02-10,18.0,0.0,-1,-1,-1
14492,21621,,Taiwan*,2020-02-11,18.0,0.0,-1,-1,-1
14493,21622,,Taiwan*,2020-02-12,18.0,0.0,-1,-1,-1
14494,21623,,Taiwan*,2020-02-13,18.0,0.0,-1,-1,-1
14495,21624,,Taiwan*,2020-02-14,18.0,0.0,-1,-1,-1
14496,21625,,Taiwan*,2020-02-15,18.0,0.0,-1,-1,-1
14497,21626,,Taiwan*,2020-02-16,20.0,1.0,-1,-1,-1
14498,21627,,Taiwan*,2020-02-17,22.0,1.0,-1,-1,-1
14499,21628,,Taiwan*,2020-02-18,22.0,1.0,-1,-1,-1
14500,21629,,Taiwan*,2020-02-19,23.0,1.0,-1,-1,-1
14501,21630,,Taiwan*,2020-02-20,24.0,1.0,-1,-1,-1
14502,21631,,Taiwan*,2020-02-21,26.0,1.0,-1,-1,-1
14503,21632,,Taiwan*,2020-02-22,26.0,1.0,-1,-1,-1
14504,21633,,Taiwan*,2020-02-23,28.0,1.0,-1,-1,-1
14505,21634,,Taiwan*,2020-02-24,30.0,1.0,-1,-1,-1
14506,21635,,Taiwan*,2020-02-25,31.0,1.0,-1,-1,-1
14507,21636,,Taiwan*,2020-02-26,32.0,1.0,-1,-1,-1
14508,21637,,Taiwan*,2020-02-27,32.0,1.0,-1,-1,-1
14509,21638,,Taiwan*,2020-02-28,34.0,1.0,-1,-1,-1
14510,21639,,Taiwan*,2020-02-29,39.0,1.0,-1,-1,-1
14511,21640,,Taiwan*,2020-03-01,40.0,1.0,-1,-1,-1
14512,21641,,Taiwan*,2020-03-02,41.0,1.0,-1,-1,-1
14513,21642,,Taiwan*,2020-03-03,42.0,1.0,-1,-1,-1
14514,21643,,Taiwan*,2020-03-04,42.0,1.0,-1,-1,-1
14515,21644,,Taiwan*,2020-03-05,44.0,1.0,-1,-1,-1
14516,21645,,Taiwan*,2020-03-06,45.0,1.0,-1,-1,-1
14517,21646,,Taiwan*,2020-03-07,45.0,1.0,-1,-1,-1
14518,21647,,Taiwan*,2020-03-08,45.0,1.0,-1,-1,-1
14519,21648,,Taiwan*,2020-03-09,45.0,1.0,-1,-1,-1
14520,21649,,Taiwan*,2020-03-10,47.0,1.0,-1,-1,-1
14521,21650,,Taiwan*,2020-03-11,48.0,1.0,-1,-1,-1
14522,21651,,Taiwan*,2020-03-12,49.0,1.0,-1,-1,-1
14523,21652,,Taiwan*,2020-03-13,50.0,1.0,-1,-1,-1
14524,21653,,Taiwan*,2020-03-14,53.0,1.0,-1,-1,-1
14525,21654,,Taiwan*,2020-03-15,59.0,1.0,-1,-1,-1
14526,21655,,Taiwan*,2020-03-16,67.0,1.0,-1,-1,-1
14527,21656,,Taiwan*,2020-03-17,77.0,1.0,-1,-1,-1
14528,21657,,Taiwan*,2020-03-18,100.0,1.0,-1,-1,-1
14529,21658,,Taiwan*,2020-03-19,108.0,1.0,-1,-1,-1
14530,21659,,Taiwan*,2020-03-20,135.0,2.0,-1,-1,-1
14531,21660,,Taiwan*,2020-03-21,153.0,2.0,-1,-1,-1
14532,21661,,Taiwan*,2020-03-22,169.0,2.0,-1,-1,-1
14533,21662,,Taiwan*,2020-03-23,195.0,2.0,-1,-1,-1
14534,21663,,Taiwan*,2020-03-24,215.0,2.0,-1,-1,-1
14535,21664,,Taiwan*,2020-03-25,235.0,2.0,-1,-1,-1
14536,21665,,Taiwan*,2020-03-26,252.0,2.0,-1,-1,-1
14537,21666,,Taiwan*,2020-03-27,267.0,2.0,-1,-1,-1
14538,21667,,Taiwan*,2020-03-28,283.0,2.0,-1,-1,-1
14539,21701,,Tanzania,2020-01-22,0.0,0.0,-1,-1,-1
14540,21702,,Tanzania,2020-01-23,0.0,0.0,-1,-1,-1
14541,21703,,Tanzania,2020-01-24,0.0,0.0,-1,-1,-1
14542,21704,,Tanzania,2020-01-25,0.0,0.0,-1,-1,-1
14543,21705,,Tanzania,2020-01-26,0.0,0.0,-1,-1,-1
14544,21706,,Tanzania,2020-01-27,0.0,0.0,-1,-1,-1
14545,21707,,Tanzania,2020-01-28,0.0,0.0,-1,-1,-1
14546,21708,,Tanzania,2020-01-29,0.0,0.0,-1,-1,-1
14547,21709,,Tanzania,2020-01-30,0.0,0.0,-1,-1,-1
14548,21710,,Tanzania,2020-01-31,0.0,0.0,-1,-1,-1
14549,21711,,Tanzania,2020-02-01,0.0,0.0,-1,-1,-1
14550,21712,,Tanzania,2020-02-02,0.0,0.0,-1,-1,-1
14551,21713,,Tanzania,2020-02-03,0.0,0.0,-1,-1,-1
14552,21714,,Tanzania,2020-02-04,0.0,0.0,-1,-1,-1
14553,21715,,Tanzania,2020-02-05,0.0,0.0,-1,-1,-1
14554,21716,,Tanzania,2020-02-06,0.0,0.0,-1,-1,-1
14555,21717,,Tanzania,2020-02-07,0.0,0.0,-1,-1,-1
14556,21718,,Tanzania,2020-02-08,0.0,0.0,-1,-1,-1
14557,21719,,Tanzania,2020-02-09,0.0,0.0,-1,-1,-1
14558,21720,,Tanzania,2020-02-10,0.0,0.0,-1,-1,-1
14559,21721,,Tanzania,2020-02-11,0.0,0.0,-1,-1,-1
14560,21722,,Tanzania,2020-02-12,0.0,0.0,-1,-1,-1
14561,21723,,Tanzania,2020-02-13,0.0,0.0,-1,-1,-1
14562,21724,,Tanzania,2020-02-14,0.0,0.0,-1,-1,-1
14563,21725,,Tanzania,2020-02-15,0.0,0.0,-1,-1,-1
14564,21726,,Tanzania,2020-02-16,0.0,0.0,-1,-1,-1
14565,21727,,Tanzania,2020-02-17,0.0,0.0,-1,-1,-1
14566,21728,,Tanzania,2020-02-18,0.0,0.0,-1,-1,-1
14567,21729,,Tanzania,2020-02-19,0.0,0.0,-1,-1,-1
14568,21730,,Tanzania,2020-02-20,0.0,0.0,-1,-1,-1
14569,21731,,Tanzania,2020-02-21,0.0,0.0,-1,-1,-1
14570,21732,,Tanzania,2020-02-22,0.0,0.0,-1,-1,-1
14571,21733,,Tanzania,2020-02-23,0.0,0.0,-1,-1,-1
14572,21734,,Tanzania,2020-02-24,0.0,0.0,-1,-1,-1
14573,21735,,Tanzania,2020-02-25,0.0,0.0,-1,-1,-1
14574,21736,,Tanzania,2020-02-26,0.0,0.0,-1,-1,-1
14575,21737,,Tanzania,2020-02-27,0.0,0.0,-1,-1,-1
14576,21738,,Tanzania,2020-02-28,0.0,0.0,-1,-1,-1
14577,21739,,Tanzania,2020-02-29,0.0,0.0,-1,-1,-1
14578,21740,,Tanzania,2020-03-01,0.0,0.0,-1,-1,-1
14579,21741,,Tanzania,2020-03-02,0.0,0.0,-1,-1,-1
14580,21742,,Tanzania,2020-03-03,0.0,0.0,-1,-1,-1
14581,21743,,Tanzania,2020-03-04,0.0,0.0,-1,-1,-1
14582,21744,,Tanzania,2020-03-05,0.0,0.0,-1,-1,-1
14583,21745,,Tanzania,2020-03-06,0.0,0.0,-1,-1,-1
14584,21746,,Tanzania,2020-03-07,0.0,0.0,-1,-1,-1
14585,21747,,Tanzania,2020-03-08,0.0,0.0,-1,-1,-1
14586,21748,,Tanzania,2020-03-09,0.0,0.0,-1,-1,-1
14587,21749,,Tanzania,2020-03-10,0.0,0.0,-1,-1,-1
14588,21750,,Tanzania,2020-03-11,0.0,0.0,-1,-1,-1
14589,21751,,Tanzania,2020-03-12,0.0,0.0,-1,-1,-1
14590,21752,,Tanzania,2020-03-13,0.0,0.0,-1,-1,-1
14591,21753,,Tanzania,2020-03-14,0.0,0.0,-1,-1,-1
14592,21754,,Tanzania,2020-03-15,0.0,0.0,-1,-1,-1
14593,21755,,Tanzania,2020-03-16,1.0,0.0,-1,-1,-1
14594,21756,,Tanzania,2020-03-17,1.0,0.0,-1,-1,-1
14595,21757,,Tanzania,2020-03-18,3.0,0.0,-1,-1,-1
14596,21758,,Tanzania,2020-03-19,6.0,0.0,-1,-1,-1
14597,21759,,Tanzania,2020-03-20,6.0,0.0,-1,-1,-1
14598,21760,,Tanzania,2020-03-21,6.0,0.0,-1,-1,-1
14599,21761,,Tanzania,2020-03-22,12.0,0.0,-1,-1,-1
14600,21762,,Tanzania,2020-03-23,12.0,0.0,-1,-1,-1
14601,21763,,Tanzania,2020-03-24,12.0,0.0,-1,-1,-1
14602,21764,,Tanzania,2020-03-25,12.0,0.0,-1,-1,-1
14603,21765,,Tanzania,2020-03-26,13.0,0.0,-1,-1,-1
14604,21766,,Tanzania,2020-03-27,13.0,0.0,-1,-1,-1
14605,21767,,Tanzania,2020-03-28,14.0,0.0,-1,-1,-1
14606,21801,,Thailand,2020-01-22,2.0,0.0,40,69799978,137
14607,21802,,Thailand,2020-01-23,3.0,0.0,40,69799978,137
14608,21803,,Thailand,2020-01-24,5.0,0.0,40,69799978,137
14609,21804,,Thailand,2020-01-25,7.0,0.0,40,69799978,137
14610,21805,,Thailand,2020-01-26,8.0,0.0,40,69799978,137
14611,21806,,Thailand,2020-01-27,8.0,0.0,40,69799978,137
14612,21807,,Thailand,2020-01-28,14.0,0.0,40,69799978,137
14613,21808,,Thailand,2020-01-29,14.0,0.0,40,69799978,137
14614,21809,,Thailand,2020-01-30,14.0,0.0,40,69799978,137
14615,21810,,Thailand,2020-01-31,19.0,0.0,40,69799978,137
14616,21811,,Thailand,2020-02-01,19.0,0.0,40,69799978,137
14617,21812,,Thailand,2020-02-02,19.0,0.0,40,69799978,137
14618,21813,,Thailand,2020-02-03,19.0,0.0,40,69799978,137
14619,21814,,Thailand,2020-02-04,25.0,0.0,40,69799978,137
14620,21815,,Thailand,2020-02-05,25.0,0.0,40,69799978,137
14621,21816,,Thailand,2020-02-06,25.0,0.0,40,69799978,137
14622,21817,,Thailand,2020-02-07,25.0,0.0,40,69799978,137
14623,21818,,Thailand,2020-02-08,32.0,0.0,40,69799978,137
14624,21819,,Thailand,2020-02-09,32.0,0.0,40,69799978,137
14625,21820,,Thailand,2020-02-10,32.0,0.0,40,69799978,137
14626,21821,,Thailand,2020-02-11,33.0,0.0,40,69799978,137
14627,21822,,Thailand,2020-02-12,33.0,0.0,40,69799978,137
14628,21823,,Thailand,2020-02-13,33.0,0.0,40,69799978,137
14629,21824,,Thailand,2020-02-14,33.0,0.0,40,69799978,137
14630,21825,,Thailand,2020-02-15,33.0,0.0,40,69799978,137
14631,21826,,Thailand,2020-02-16,34.0,0.0,40,69799978,137
14632,21827,,Thailand,2020-02-17,35.0,0.0,40,69799978,137
14633,21828,,Thailand,2020-02-18,35.0,0.0,40,69799978,137
14634,21829,,Thailand,2020-02-19,35.0,0.0,40,69799978,137
14635,21830,,Thailand,2020-02-20,35.0,0.0,40,69799978,137
14636,21831,,Thailand,2020-02-21,35.0,0.0,40,69799978,137
14637,21832,,Thailand,2020-02-22,35.0,0.0,40,69799978,137
14638,21833,,Thailand,2020-02-23,35.0,0.0,40,69799978,137
14639,21834,,Thailand,2020-02-24,35.0,0.0,40,69799978,137
14640,21835,,Thailand,2020-02-25,37.0,0.0,40,69799978,137
14641,21836,,Thailand,2020-02-26,40.0,0.0,40,69799978,137
14642,21837,,Thailand,2020-02-27,40.0,0.0,40,69799978,137
14643,21838,,Thailand,2020-02-28,41.0,0.0,40,69799978,137
14644,21839,,Thailand,2020-02-29,42.0,0.0,40,69799978,137
14645,21840,,Thailand,2020-03-01,42.0,1.0,40,69799978,137
14646,21841,,Thailand,2020-03-02,43.0,1.0,40,69799978,137
14647,21842,,Thailand,2020-03-03,43.0,1.0,40,69799978,137
14648,21843,,Thailand,2020-03-04,43.0,1.0,40,69799978,137
14649,21844,,Thailand,2020-03-05,47.0,1.0,40,69799978,137
14650,21845,,Thailand,2020-03-06,48.0,1.0,40,69799978,137
14651,21846,,Thailand,2020-03-07,50.0,1.0,40,69799978,137
14652,21847,,Thailand,2020-03-08,50.0,1.0,40,69799978,137
14653,21848,,Thailand,2020-03-09,50.0,1.0,40,69799978,137
14654,21849,,Thailand,2020-03-10,53.0,1.0,40,69799978,137
14655,21850,,Thailand,2020-03-11,59.0,1.0,40,69799978,137
14656,21851,,Thailand,2020-03-12,70.0,1.0,40,69799978,137
14657,21852,,Thailand,2020-03-13,75.0,1.0,40,69799978,137
14658,21853,,Thailand,2020-03-14,82.0,1.0,40,69799978,137
14659,21854,,Thailand,2020-03-15,114.0,1.0,40,69799978,137
14660,21855,,Thailand,2020-03-16,147.0,1.0,40,69799978,137
14661,21856,,Thailand,2020-03-17,177.0,1.0,40,69799978,137
14662,21857,,Thailand,2020-03-18,212.0,1.0,40,69799978,137
14663,21858,,Thailand,2020-03-19,272.0,1.0,40,69799978,137
14664,21859,,Thailand,2020-03-20,322.0,1.0,40,69799978,137
14665,21860,,Thailand,2020-03-21,411.0,1.0,40,69799978,137
14666,21861,,Thailand,2020-03-22,599.0,1.0,40,69799978,137
14667,21862,,Thailand,2020-03-23,721.0,1.0,40,69799978,137
14668,21863,,Thailand,2020-03-24,827.0,4.0,40,69799978,137
14669,21864,,Thailand,2020-03-25,934.0,4.0,40,69799978,137
14670,21865,,Thailand,2020-03-26,1045.0,4.0,40,69799978,137
14671,21866,,Thailand,2020-03-27,1136.0,5.0,40,69799978,137
14672,21867,,Thailand,2020-03-28,1245.0,6.0,40,69799978,137
14673,21901,,Timor-Leste,2020-01-22,0.0,0.0,21,1318445,89
14674,21902,,Timor-Leste,2020-01-23,0.0,0.0,21,1318445,89
14675,21903,,Timor-Leste,2020-01-24,0.0,0.0,21,1318445,89
14676,21904,,Timor-Leste,2020-01-25,0.0,0.0,21,1318445,89
14677,21905,,Timor-Leste,2020-01-26,0.0,0.0,21,1318445,89
14678,21906,,Timor-Leste,2020-01-27,0.0,0.0,21,1318445,89
14679,21907,,Timor-Leste,2020-01-28,0.0,0.0,21,1318445,89
14680,21908,,Timor-Leste,2020-01-29,0.0,0.0,21,1318445,89
14681,21909,,Timor-Leste,2020-01-30,0.0,0.0,21,1318445,89
14682,21910,,Timor-Leste,2020-01-31,0.0,0.0,21,1318445,89
14683,21911,,Timor-Leste,2020-02-01,0.0,0.0,21,1318445,89
14684,21912,,Timor-Leste,2020-02-02,0.0,0.0,21,1318445,89
14685,21913,,Timor-Leste,2020-02-03,0.0,0.0,21,1318445,89
14686,21914,,Timor-Leste,2020-02-04,0.0,0.0,21,1318445,89
14687,21915,,Timor-Leste,2020-02-05,0.0,0.0,21,1318445,89
14688,21916,,Timor-Leste,2020-02-06,0.0,0.0,21,1318445,89
14689,21917,,Timor-Leste,2020-02-07,0.0,0.0,21,1318445,89
14690,21918,,Timor-Leste,2020-02-08,0.0,0.0,21,1318445,89
14691,21919,,Timor-Leste,2020-02-09,0.0,0.0,21,1318445,89
14692,21920,,Timor-Leste,2020-02-10,0.0,0.0,21,1318445,89
14693,21921,,Timor-Leste,2020-02-11,0.0,0.0,21,1318445,89
14694,21922,,Timor-Leste,2020-02-12,0.0,0.0,21,1318445,89
14695,21923,,Timor-Leste,2020-02-13,0.0,0.0,21,1318445,89
14696,21924,,Timor-Leste,2020-02-14,0.0,0.0,21,1318445,89
14697,21925,,Timor-Leste,2020-02-15,0.0,0.0,21,1318445,89
14698,21926,,Timor-Leste,2020-02-16,0.0,0.0,21,1318445,89
14699,21927,,Timor-Leste,2020-02-17,0.0,0.0,21,1318445,89
14700,21928,,Timor-Leste,2020-02-18,0.0,0.0,21,1318445,89
14701,21929,,Timor-Leste,2020-02-19,0.0,0.0,21,1318445,89
14702,21930,,Timor-Leste,2020-02-20,0.0,0.0,21,1318445,89
14703,21931,,Timor-Leste,2020-02-21,0.0,0.0,21,1318445,89
14704,21932,,Timor-Leste,2020-02-22,0.0,0.0,21,1318445,89
14705,21933,,Timor-Leste,2020-02-23,0.0,0.0,21,1318445,89
14706,21934,,Timor-Leste,2020-02-24,0.0,0.0,21,1318445,89
14707,21935,,Timor-Leste,2020-02-25,0.0,0.0,21,1318445,89
14708,21936,,Timor-Leste,2020-02-26,0.0,0.0,21,1318445,89
14709,21937,,Timor-Leste,2020-02-27,0.0,0.0,21,1318445,89
14710,21938,,Timor-Leste,2020-02-28,0.0,0.0,21,1318445,89
14711,21939,,Timor-Leste,2020-02-29,0.0,0.0,21,1318445,89
14712,21940,,Timor-Leste,2020-03-01,0.0,0.0,21,1318445,89
14713,21941,,Timor-Leste,2020-03-02,0.0,0.0,21,1318445,89
14714,21942,,Timor-Leste,2020-03-03,0.0,0.0,21,1318445,89
14715,21943,,Timor-Leste,2020-03-04,0.0,0.0,21,1318445,89
14716,21944,,Timor-Leste,2020-03-05,0.0,0.0,21,1318445,89
14717,21945,,Timor-Leste,2020-03-06,0.0,0.0,21,1318445,89
14718,21946,,Timor-Leste,2020-03-07,0.0,0.0,21,1318445,89
14719,21947,,Timor-Leste,2020-03-08,0.0,0.0,21,1318445,89
14720,21948,,Timor-Leste,2020-03-09,0.0,0.0,21,1318445,89
14721,21949,,Timor-Leste,2020-03-10,0.0,0.0,21,1318445,89
14722,21950,,Timor-Leste,2020-03-11,0.0,0.0,21,1318445,89
14723,21951,,Timor-Leste,2020-03-12,0.0,0.0,21,1318445,89
14724,21952,,Timor-Leste,2020-03-13,0.0,0.0,21,1318445,89
14725,21953,,Timor-Leste,2020-03-14,0.0,0.0,21,1318445,89
14726,21954,,Timor-Leste,2020-03-15,0.0,0.0,21,1318445,89
14727,21955,,Timor-Leste,2020-03-16,0.0,0.0,21,1318445,89
14728,21956,,Timor-Leste,2020-03-17,0.0,0.0,21,1318445,89
14729,21957,,Timor-Leste,2020-03-18,0.0,0.0,21,1318445,89
14730,21958,,Timor-Leste,2020-03-19,0.0,0.0,21,1318445,89
14731,21959,,Timor-Leste,2020-03-20,0.0,0.0,21,1318445,89
14732,21960,,Timor-Leste,2020-03-21,0.0,0.0,21,1318445,89
14733,21961,,Timor-Leste,2020-03-22,1.0,0.0,21,1318445,89
14734,21962,,Timor-Leste,2020-03-23,1.0,0.0,21,1318445,89
14735,21963,,Timor-Leste,2020-03-24,1.0,0.0,21,1318445,89
14736,21964,,Timor-Leste,2020-03-25,1.0,0.0,21,1318445,89
14737,21965,,Timor-Leste,2020-03-26,1.0,0.0,21,1318445,89
14738,21966,,Timor-Leste,2020-03-27,1.0,0.0,21,1318445,89
14739,21967,,Timor-Leste,2020-03-28,1.0,0.0,21,1318445,89
14740,22001,,Togo,2020-01-22,0.0,0.0,-1,-1,-1
14741,22002,,Togo,2020-01-23,0.0,0.0,-1,-1,-1
